,OrderSysID,StrategyName,FundID,TradingDate,ExchangeTime,InstrID,TradeID,Exchange,Direction,OffsetFlag,Price,Volume,Fee
373,2019102406170595,Plus,Zeyuan_1,2019-10-24,2019-10-24 11:01:01.000000,TA001,2019102401986656,4,0,4,4898.0,1,3.3
374,    30970879,003,Zeyuan_1,2019-10-24,2019-10-24 11:01:02.000000,jm2001,    30428756,3,0,4,1256.0,1,4.97376
375,    13648881,Plus,Zeyuan_1,2019-10-24,2019-10-24 11:01:02.000000,cs2001,    10502788,3,0,4,2196.0,1,1.65
376,    13649054,Plus,Zeyuan_1,2019-10-24,2019-10-24 11:01:02.000000,m2001,    10502800,3,1,4,3050.0,1,1.65
377,    13118627,003,Zeyuan_1,2019-10-24,2019-10-24 11:01:03.000000,pb1911,     1550486,2,1,4,16690.0,1,3.6718
378,    13649147,Plus,Zeyuan_1,2019-10-24,2019-10-24 11:01:03.000000,c2001,    10502816,3,0,4,1831.0,1,1.32
379,    13649148,Plus,Zeyuan_1,2019-10-24,2019-10-24 11:01:03.000000,a2001,    10502817,3,0,4,3403.0,1,2.2
380,    13119593,Plus,Zeyuan_1,2019-10-24,2019-10-24 11:01:04.000000,zn1912,     1550638,2,0,3,18870.0,1,0.0
381,    13119618,Plus,Zeyuan_1,2019-10-24,2019-10-24 11:01:04.000000,al1912,     1550642,2,0,4,13830.0,1,3.3
382,    13119722,003,Zeyuan_1,2019-10-24,2019-10-24 11:01:05.000000,al1912,     1550653,2,0,4,13830.0,1,3.3
383,2019102406172223,Plus,Zeyuan_1,2019-10-24,2019-10-24 11:01:05.000000,RM001,2019102401986839,4,1,4,2356.0,1,1.65
384,    13121898,Plus,Zeyuan_1,2019-10-24,2019-10-24 11:01:09.000000,au1912,     1550967,2,0,4,341.4,1,11.0
385,    30971311,Plus,Zeyuan_1,2019-10-24,2019-10-24 11:01:09.000000,l2001,    30428994,3,0,4,7355.0,1,2.2
386,    13122476,Plus,Zeyuan_1,2019-10-24,2019-10-24 11:01:10.000000,hc2001,     1551167,2,0,4,3324.0,1,3.6564
387,    13122477,Plus,Zeyuan_1,2019-10-24,2019-10-24 11:01:10.000000,ag1912,     1551168,2,0,4,4304.0,1,3.5508
388,    30971367,003,Zeyuan_1,2019-10-24,2019-10-24 11:01:10.000000,l2001,    30429025,3,1,4,7350.0,1,2.2
389,    30971368,Plus,Zeyuan_1,2019-10-24,2019-10-24 11:01:10.000000,v2001,    30429026,3,0,4,6335.0,1,2.2
390,    30971369,003,Zeyuan_1,2019-10-24,2019-10-24 11:01:10.000000,i2001,    30429027,3,1,3,623.0,1,4.1118
391,2019102406174159,Plus,Zeyuan_1,2019-10-24,2019-10-24 11:01:10.000000,MA001,2019102401987093,4,0,3,2130.0,1,2.2
392,    13122669,003,Zeyuan_1,2019-10-24,2019-10-24 11:01:10.000000,hc2001,     1551248,2,0,4,3324.0,1,3.6564
393,    13126140,003,Zeyuan_1,2019-10-24,2019-10-24 11:01:16.000000,ni2001,     1551779,2,0,3,131470.0,1,6.6
